target_id	length	eff_length	est_counts	tpm
ENSMMUT00000042155.3	1740	1555.71	2.12507	0.0979414
ENSMMUT00000088760.1	255	91.5627	0.874927	0.685133
ENSMMUT00000101159.1	690	505.778	0	0
ENSMMUT00000071425.2	1506	1321.71	0	0
ENSMMUT00000061925.2	5106	4921.71	12.3383	0.179747
ENSMMUT00000068254.2	4926	4741.71	0	0
ENSMMUT00000056596.2	4875	4690.71	0	0
ENSMMUT00000104912.1	5600	5415.71	6.4165	0.0849501
ENSMMUT00000085237.1	5533	5348.71	3.29417	0.0441589
ENSMMUT00000092917.1	6990	6805.71	75.4321	0.794702
ENSMMUT00000083044.1	6698	6513.71	653.28	7.19105
ENSMMUT00000014805.4	5572	5387.71	29.2393	0.389121
ENSMMUT00000031947.4	2123	1938.71	0	0
ENSMMUT00000110383.1	468	284.898	0	0
ENSMMUT00000088525.1	738	553.752	3.03377	0.392816
ENSMMUT00000072869.2	1398	1213.71	12.3533	0.729775
ENSMMUT00000076602.2	1005	820.712	11.6467	1.0175
ENSMMUT00000100076.1	3753	3568.71	273.545	5.49591
ENSMMUT00000059801.2	1934	1749.71	64.549	2.64512
ENSMMUT00000021763.4	1293	1108.71	0	0
ENSMMUT00000085584.1	4471	4286.71	322.049	5.38665
ENSMMUT00000079537.1	324	148.554	6	2.89593
ENSMMUT00000056936.2	1095	910.712	5	0.39365
ENSMMUT00000016007.4	1077	892.712	0	0
ENSMMUT00000097183.1	5620	5435.71	39.425	0.520041
ENSMMUT00000016008.3	1736	1551.71	584.171	26.993
ENSMMUT00000019637.4	661	476.778	0	0
ENSMMUT00000086607.1	2847	2662.71	31	0.834755
ENSMMUT00000042316.3	759	574.752	0	0
ENSMMUT00000101059.1	501	317.347	5	1.12968
ENSMMUT00000094515.1	2297	2112.71	39.086	1.32648
ENSMMUT00000008840.4	2796	2611.71	0	0
ENSMMUT00000041983.3	2727	2542.71	0	0
ENSMMUT00000070823.2	774	589.752	0	0
ENSMMUT00000065869.2	2633	2448.71	85.675	2.50864
ENSMMUT00000010350.4	1635	1450.71	0	0
ENSMMUT00000086124.1	759	574.752	13.1805	1.64426
ENSMMUT00000002557.3	666	481.778	30.8195	4.58671
ENSMMUT00000019158.4	2469	2284.71	38843	1219
ENSMMUT00000005475.4	3828	3643.71	2.26739	0.0446174
ENSMMUT00000092094.1	2378	2193.71	48.8935	1.59806
ENSMMUT00000101653.1	1853	1668.71	959.839	41.2419
ENSMMUT00000017607.4	3111	2926.71	2	0.0489972
ENSMMUT00000088846.1	513	329.298	1	0.217737
ENSMMUT00000072194.2	5561	5376.71	781.468	10.4212
ENSMMUT00000007091.4	3858	3673.71	6.53225	0.127491
ENSMMUT00000108266.1	4444	4259.71	322	5.41997
ENSMMUT00000089973.1	2141	1956.71	298	10.9197
ENSMMUT00000006722.4	606	421.843	0	0
ENSMMUT00000079646.1	2973	2788.71	181.629	4.66985
ENSMMUT00000103813.1	1801	1616.71	6.96858	0.309053
ENSMMUT00000096888.1	1569	1384.71	27.8676	1.44298
ENSMMUT00000107124.1	1450	1265.71	2.25337	0.127649
ENSMMUT00000106943.1	2821	2636.71	14410.1	391.857
ENSMMUT00000106172.1	1573	1388.71	3.49359	0.180377
ENSMMUT00000061222.2	797	612.752	7.74459	0.906223
ENSMMUT00000101690.1	830	645.752	4.61316	0.512218
ENSMMUT00000009006.4	981	796.752	0	0
ENSMMUT00000004177.4	4694	4509.71	838.181	13.3263
ENSMMUT00000004176.4	3957	3772.71	700.819	13.3191
ENSMMUT00000106304.1	5550	5365.71	231.566	3.09435
ENSMMUT00000021428.4	2463	2278.71	369.899	11.639
ENSMMUT00000021429.4	2210	2025.71	0	0
ENSMMUT00000058089.2	2177	1992.71	0	0
ENSMMUT00000069295.2	3205	3020.71	55.4287	1.31567
ENSMMUT00000082726.1	701	516.778	90.9842	12.6236
ENSMMUT00000104637.1	558	374.041	0	0
ENSMMUT00000109558.1	312	138.001	0	0
ENSMMUT00000006077.4	831	646.752	17	1.88466
ENSMMUT00000032639.4	2699	2514.71	243.106	6.93153
ENSMMUT00000084776.1	2683	2498.71	652.261	18.7166
ENSMMUT00000055695.2	6330	6145.71	0	0
ENSMMUT00000054735.2	6330	6145.71	0	0
ENSMMUT00000007456.4	6385	6200.71	0	0
ENSMMUT00000007453.4	6343	6158.71	0	0
ENSMMUT00000007455.4	6322	6137.71	0	0
ENSMMUT00000063188.2	6301	6116.71	70.0162	0.820734
ENSMMUT00000073710.2	2986	2801.71	0	0
ENSMMUT00000078201.2	5431	5246.71	572.133	7.81864
ENSMMUT00000046475.3	4422	4237.71	1073.62	18.1653
ENSMMUT00000046468.3	2538	2353.71	0	0
ENSMMUT00000006785.4	2487	2302.71	0	0
ENSMMUT00000046469.3	2487	2302.71	0	0
ENSMMUT00000103597.1	2475	2290.71	0	0
ENSMMUT00000046470.3	2415	2230.71	37.2424	1.19706
ENSMMUT00000006784.4	2466	2281.71	0	0
ENSMMUT00000017266.4	4221	4036.71	1	0.0177621
ENSMMUT00000083040.1	492	308.409	0	0
ENSMMUT00000046223.3	435	252.6	8.19092	2.32499
ENSMMUT00000018361.4	2710	2525.71	355.777	10.0999
ENSMMUT00000095553.1	482	298.637	2	0.480185
ENSMMUT00000017739.4	2755	2570.71	5605.35	156.34
ENSMMUT00000089440.1	1671	1486.71	531.649	25.6401
ENSMMUT00000108545.1	1705	1520.71	0	0
ENSMMUT00000093398.1	1955	1770.71	52.8193	2.13878
ENSMMUT00000094986.1	9348	9163.71	0.812405	0.00635657
ENSMMUT00000082236.1	9183	8998.71	96.0023	0.764932
ENSMMUT00000097247.1	9585	9400.71	0	0
ENSMMUT00000011734.4	1803	1618.71	100.099	4.43385
ENSMMUT00000011735.4	1746	1561.71	28.5677	1.31158
ENSMMUT00000102972.1	9968	9783.71	448.172	3.28445
ENSMMUT00000088266.1	9821	9636.71	1.48987	0.0110851
ENSMMUT00000107254.1	9775	9590.71	0	0
ENSMMUT00000101614.1	9490	9305.71	0	0
ENSMMUT00000011739.4	8959	8774.71	0	0
ENSMMUT00000021432.4	470	286.841	1399.12	349.732
ENSMMUT00000021431.4	1593	1408.71	174.879	8.90097
ENSMMUT00000092350.1	633	448.778	0	0
ENSMMUT00000008117.4	1101	916.712	0	0
ENSMMUT00000022517.4	2836	2651.71	32.05	0.86661
ENSMMUT00000091410.1	447	264.198	0	0
ENSMMUT00000040852.3	3430	3245.71	3069.68	67.8116
ENSMMUT00000092924.1	1927	1742.71	231.087	9.50763
ENSMMUT00000094074.1	2496	2311.71	41.0379	1.27284
ENSMMUT00000097769.1	1763	1578.71	13.8142	0.627399
ENSMMUT00000042043.3	1716	1531.71	0	0
ENSMMUT00000054393.2	1684	1499.71	0	0
ENSMMUT00000010445.4	1747	1562.71	17.1995	0.78915
ENSMMUT00000090439.1	2263	2078.71	1.81831	0.0627186
ENSMMUT00000093770.1	4510	4325.71	18.4932	0.306533
ENSMMUT00000087727.1	3482	3297.71	0	0
ENSMMUT00000020394.4	11213	11028.7	7.00452	0.0455381
ENSMMUT00000030064.4	1831	1646.71	0	0
ENSMMUT00000107074.1	510	326.331	0	0
ENSMMUT00000058647.2	1881	1696.71	215	9.08557
ENSMMUT00000025037.4	4449	4264.71	115.907	1.94868
ENSMMUT00000046340.3	3419	3234.71	9.09343	0.201564
ENSMMUT00000023970.4	1808	1623.71	0	0
ENSMMUT00000109867.1	3834	3649.71	310.121	6.09248
ENSMMUT00000010153.4	1986	1801.71	0	0
ENSMMUT00000090912.1	5372	5187.71	3013.02	41.6436
ENSMMUT00000106489.1	4231	4046.71	950.096	16.834
ENSMMUT00000077457.2	2715	2530.71	0	0
ENSMMUT00000028179.4	2823	2638.71	2.90438	0.0789192
ENSMMUT00000031942.4	4511	4326.71	795.168	13.1772
ENSMMUT00000007645.4	7671	7486.71	555.225	5.3174
ENSMMUT00000065536.2	7596	7411.71	0	0
ENSMMUT00000092544.1	7497	7312.71	0	0
ENSMMUT00000041631.3	744	559.752	0	0
ENSMMUT00000022875.4	744	559.752	0	0
ENSMMUT00000031066.4	3079	2894.71	28.297	0.7009
ENSMMUT00000068439.2	1155	970.712	158	11.6705
ENSMMUT00000090271.1	2526	2341.71	54.1206	1.65711
ENSMMUT00000082837.1	2362	2177.71	72.3076	2.3807
ENSMMUT00000024717.4	2630	2445.71	95.5718	2.80186
ENSMMUT00000023047.4	1046	861.712	8938.16	743.717
ENSMMUT00000088759.1	2620	2435.71	0	0
ENSMMUT00000103271.1	2539	2354.71	8.75562	0.266607
ENSMMUT00000102508.1	2677	2492.71	5.8329	0.167778
ENSMMUT00000094751.1	2758	2573.71	0	0
ENSMMUT00000019594.4	2457	2272.71	0	0
ENSMMUT00000109943.1	2505	2320.71	7.41147	0.228984
ENSMMUT00000014617.3	2207	2022.71	0	0
ENSMMUT00000104062.1	1793	1608.71	18.5987	0.828944
ENSMMUT00000006113.4	2514	2329.71	0	0
ENSMMUT00000059780.2	2466	2281.71	10	0.31424
ENSMMUT00000081774.1	2568	2383.71	0	0
ENSMMUT00000005473.4	786	601.752	47.3243	5.63882
ENSMMUT00000031940.4	3724	3539.71	787.36	15.9488
ENSMMUT00000066970.2	828	643.752	355.612	39.6076
ENSMMUT00000086355.1	2040	1855.71	100.388	3.87875
ENSMMUT00000104764.1	3276	3091.71	686.319	15.9165
ENSMMUT00000014978.4	1959	1774.71	23.5976	0.953371
ENSMMUT00000083203.1	2265	2080.71	11.3126	0.389826
ENSMMUT00000073043.2	2292	2107.71	41.2334	1.40268
ENSMMUT00000070983.2	2172	1987.71	11.4541	0.413169
ENSMMUT00000059309.2	2169	1984.71	0	0
ENSMMUT00000078361.2	1770	1585.71	0	0
ENSMMUT00000083346.1	1803	1618.71	0	0
ENSMMUT00000026776.4	3264	3079.71	1068	24.8647
ENSMMUT00000021480.4	2856	2671.71	0	0
ENSMMUT00000021479.4	2799	2614.71	13	0.356485
ENSMMUT00000000395.4	741	556.752	0	0
ENSMMUT00000000402.4	699	514.778	0	0
ENSMMUT00000074569.2	693	508.778	0	0
ENSMMUT00000104432.1	1184	999.712	73.7524	5.2896
ENSMMUT00000005468.4	2892	2707.71	956	25.3149
ENSMMUT00000023965.4	1858	1673.71	1554	66.5721
ENSMMUT00000064923.2	1652	1467.71	0	0
ENSMMUT00000018952.4	1380	1195.71	0	0
ENSMMUT00000095901.1	6152	5967.71	1827.49	21.9568
ENSMMUT00000017611.4	2645	2460.71	0	0
ENSMMUT00000056033.2	2599	2414.71	0.135316	0.00401795
ENSMMUT00000054267.2	2555	2370.71	5.42859	0.164184
ENSMMUT00000067154.2	2557	2372.71	25.9413	0.783915
ENSMMUT00000096646.1	2307	2122.71	0	0
ENSMMUT00000042311.3	2295	2110.71	0	0
ENSMMUT00000098664.1	1018	833.712	77.1054	6.63118
ENSMMUT00000074631.2	5873	5688.71	10726	135.19
ENSMMUT00000005152.4	3250	3065.71	10.0718	0.235558
ENSMMUT00000007229.3	723	538.752	0	0
ENSMMUT00000078315.2	915	730.752	0	0
ENSMMUT00000077873.2	2750	2565.71	0	0
ENSMMUT00000054667.2	2431	2246.71	0	0
ENSMMUT00000091188.1	6193	6008.71	41.5933	0.496322
ENSMMUT00000016487.4	1182	997.712	0	0
ENSMMUT00000002206.3	1719	1534.71	136	6.3538
ENSMMUT00000105902.1	2195	2010.71	6.76186	0.241123
ENSMMUT00000088362.1	969	784.752	277.755	25.3777
ENSMMUT00000063952.2	1710	1525.71	0	0
ENSMMUT00000002391.4	1878	1693.71	1115.93	47.2411
ENSMMUT00000102619.1	1910	1725.71	3377.94	140.348
ENSMMUT00000097868.1	3781	3596.71	34.2618	0.683008
ENSMMUT00000089934.1	2032	1847.71	18.4223	0.714879
ENSMMUT00000099088.1	1693	1508.71	83.2765	3.95765
ENSMMUT00000009379.4	2868	2683.71	37	0.988524
ENSMMUT00000102745.1	3621	3436.71	464.485	9.69059
ENSMMUT00000015179.4	1841	1656.71	3	0.129836
ENSMMUT00000101996.1	4145	3960.71	16.9351	0.306574
ENSMMUT00000033278.4	2310	2125.71	112	3.77777
ENSMMUT00000084051.1	6850	6665.71	649.788	6.98951
ENSMMUT00000026841.4	3252	3067.71	19.1681	0.448009
ENSMMUT00000063325.2	3005	2820.71	56	1.42348
ENSMMUT00000108773.1	1639	1454.71	35.8381	1.7664
ENSMMUT00000020403.4	2430	2245.71	893.311	28.5214
ENSMMUT00000065867.2	2541	2356.71	0	0
ENSMMUT00000071593.2	2265	2080.71	67.6893	2.33254
ENSMMUT00000105874.1	1728	1543.71	26	1.20762
ENSMMUT00000086012.1	6025	5840.71	283.289	3.47764
ENSMMUT00000108809.1	1029	844.712	0	0
ENSMMUT00000098407.1	1947	1762.71	28.3323	1.15245
ENSMMUT00000033276.3	1164	979.712	140	10.2459
ENSMMUT00000109998.1	911	726.752	10.1504	1.00143
ENSMMUT00000029106.4	3579	3394.71	451.232	9.53055
ENSMMUT00000089413.1	4693	4508.71	1290	20.5144
ENSMMUT00000100517.1	3370	3185.71	239.974	5.40106
ENSMMUT00000078152.2	2118	1933.71	651.407	24.1536
ENSMMUT00000007521.4	1314	1129.71	120.111	7.6232
ENSMMUT00000077927.2	1344	1159.71	0	0
ENSMMUT00000081832.1	3817	3632.71	4563	90.0619
ENSMMUT00000101606.1	1700	1515.71	297.137	14.056
ENSMMUT00000039048.3	2222	2037.71	75.0736	2.64159
ENSMMUT00000004433.4	1842	1657.71	86.9264	3.7598
ENSMMUT00000041561.3	471	287.784	3410.21	849.644
ENSMMUT00000109307.1	4461	4276.71	4478.9	75.0901
ENSMMUT00000091395.1	3897	3712.71	0	0
ENSMMUT00000000397.4	888	703.752	0	0
ENSMMUT00000084748.1	2599	2414.71	94.4253	2.80379
ENSMMUT00000069060.2	2519	2334.71	0	0
ENSMMUT00000023961.4	1326	1141.71	241.575	15.1711
ENSMMUT00000110030.1	2772	2587.71	4175.28	115.689
ENSMMUT00000096310.1	3033	2848.71	10.421	0.262292
ENSMMUT00000092756.1	2178	1993.71	29	1.04293
ENSMMUT00000093954.1	4203	4018.71	235.886	4.20859
ENSMMUT00000106792.1	3883	3698.71	1021.78	19.8075
ENSMMUT00000062947.2	3339	3154.71	137.327	3.12117
ENSMMUT00000006367.4	3336	3151.71	0.00548543	0.000124792
ENSMMUT00000031538.4	2416	2231.71	0	0
ENSMMUT00000088202.1	2279	2094.71	0	0
ENSMMUT00000041976.3	2276	2091.71	16.1959	0.555169
ENSMMUT00000078032.2	2278	2093.71	0	0
ENSMMUT00000071217.2	3700	3515.71	417.042	8.50526
ENSMMUT00000089086.1	2216	2031.71	0	0
ENSMMUT00000078910.2	2213	2028.71	0.000653579	2.30993e-05
ENSMMUT00000031534.4	1824	1639.71	0	0
ENSMMUT00000033274.4	4358	4173.71	460	7.90236
ENSMMUT00000070164.2	1179	994.712	42	3.02743
ENSMMUT00000024475.4	3798	3613.71	38.173	0.757398
ENSMMUT00000096481.1	3666	3481.71	2.3896e-06	4.921e-08
ENSMMUT00000024476.4	2441	2256.71	379.376	12.0536
ENSMMUT00000102113.1	3296	3111.71	0	0
ENSMMUT00000079673.1	3230	3045.71	33.4507	0.787477
ENSMMUT00000002209.4	3136	2951.71	605	14.6961
ENSMMUT00000083474.1	1800	1615.71	0	0
ENSMMUT00000002212.3	1410	1225.71	0	0
ENSMMUT00000002211.4	1772	1587.71	0	0
ENSMMUT00000042152.3	1413	1228.71	0	0
ENSMMUT00000085227.1	7004	6819.71	3619.5	38.0544
ENSMMUT00000066979.2	1092	907.712	0	0
ENSMMUT00000073552.2	1083	898.712	0	0
ENSMMUT00000002595.4	3121	2936.71	161.178	3.9352
ENSMMUT00000103744.1	724	539.752	37.2352	4.9463
ENSMMUT00000089587.1	4412	4227.71	0	0
ENSMMUT00000104782.1	4312	4127.71	57	0.990118
ENSMMUT00000107981.1	1462	1277.71	0	0
ENSMMUT00000084605.1	2247	2062.71	2	0.0695205
ENSMMUT00000057209.2	2230	2045.71	3	0.105147
ENSMMUT00000008638.4	3264	3079.71	582	13.5498
ENSMMUT00000106853.1	3295	3110.71	0	0
ENSMMUT00000014973.4	1425	1240.71	173	9.99762
ENSMMUT00000042203.3	1461	1276.71	2578.7	144.82
ENSMMUT00000086326.1	759	574.752	1753.91	218.8
ENSMMUT00000042201.3	2682	2497.71	144.391	4.14496
ENSMMUT00000095638.1	3576	3391.71	29.3739	0.62096
ENSMMUT00000090989.1	3555	3370.71	4.1966e-08	8.92684e-10
ENSMMUT00000061650.2	3411	3226.71	25.1494	0.558842
ENSMMUT00000031938.4	3293	3108.71	0	0
ENSMMUT00000031937.4	3206	3021.71	42.4767	1.0079
ENSMMUT00000004016.4	1819	1634.71	168	7.36868
ENSMMUT00000020452.4	4231	4046.71	551	9.76272
ENSMMUT00000030705.4	3951	3766.71	953	18.1406
ENSMMUT00000109769.1	420	238.046	0	0
ENSMMUT00000046641.3	2295	2110.71	42	1.42673
ENSMMUT00000075157.2	2560	2375.71	0	0
ENSMMUT00000012628.4	2533	2348.71	0	0
ENSMMUT00000081001.1	2398	2213.71	0.000353914	1.1463e-05
ENSMMUT00000083855.1	2382	2197.71	1.99965	0.0652385
ENSMMUT00000044612.3	2551	2366.71	0	0
ENSMMUT00000010159.4	2785	2600.71	66.9478	1.84572
ENSMMUT00000044615.3	2838	2653.71	37.1995	1.00509
ENSMMUT00000078670.2	6080	5895.71	25.8527	0.314406
ENSMMUT00000093293.1	6050	5865.71	0	0
ENSMMUT00000010160.4	2592	2407.71	0	0
ENSMMUT00000080441.1	2406	2221.71	0	0
ENSMMUT00000080351.1	2511	2326.71	0	0
ENSMMUT00000061856.2	1920	1735.71	85	3.51126
ENSMMUT00000008679.3	2592	2407.71	3963	118.016
ENSMMUT00000008680.4	1816	1631.71	171.412	7.53217
ENSMMUT00000078912.2	864	679.752	0	0
ENSMMUT00000102183.1	5827	5642.71	439.943	5.59023
ENSMMUT00000053621.2	2342	2157.71	3371.97	112.05
ENSMMUT00000062936.2	2163	1978.71	622.674	22.5632
ENSMMUT00000004012.4	1668	1483.71	42.272	2.0428
ENSMMUT00000088869.1	1773	1588.71	151.054	6.81723
ENSMMUT00000083456.1	1522	1337.71	417.283	22.3661
ENSMMUT00000090688.1	4906	4721.71	74.439	1.13038
ENSMMUT00000059797.2	3368	3183.71	163	3.67092
ENSMMUT00000096797.1	1534	1349.71	0	0
ENSMMUT00000016394.4	1610	1425.71	0	0
ENSMMUT00000016257.4	1820	1635.71	784	34.3662
ENSMMUT00000099866.1	7869	7684.71	0	0
ENSMMUT00000106163.1	7854	7669.71	0	0
ENSMMUT00000015178.4	7752	7567.71	0	0
ENSMMUT00000085171.1	7746	7561.71	0	0
ENSMMUT00000015176.4	7459	7274.71	231.543	2.28212
ENSMMUT00000083537.1	6524	6339.71	671.917	7.59919
ENSMMUT00000015177.4	3696	3511.71	363.495	7.42167
ENSMMUT00000017419.4	2073	1888.71	12	0.455551
ENSMMUT00000023630.4	3765	3580.71	44	0.881059
ENSMMUT00000103009.1	956	771.752	5	0.46453
ENSMMUT00000080991.1	2011	1826.71	21.1002	0.828207
ENSMMUT00000010879.4	1841	1656.71	72	3.11607
ENSMMUT00000077185.2	1842	1657.71	0	0
ENSMMUT00000021990.4	1807	1622.71	2064.39	91.2164
ENSMMUT00000017426.4	2052	1867.71	300	11.5168
ENSMMUT00000085928.1	1880	1695.71	269.902	11.4124
ENSMMUT00000080364.1	1320	1135.71	25.7134	1.62336
ENSMMUT00000103983.1	2544	2359.71	80.2781	2.43927
ENSMMUT00000074791.2	615	430.821	0	0
ENSMMUT00000016477.4	4036	3851.71	141.895	2.64141
ENSMMUT00000016476.4	3480	3295.71	0	0
ENSMMUT00000022006.4	8734	8549.71	0	0
ENSMMUT00000094679.1	3978	3793.71	0	0
ENSMMUT00000053872.2	1290	1105.71	0	0
ENSMMUT00000098599.1	5160	4975.71	164.609	2.37203
ENSMMUT00000104185.1	1662	1477.71	3.68028	0.178572
ENSMMUT00000082026.1	1757	1572.71	0	0
ENSMMUT00000005438.4	1798	1613.71	80.2856	3.56725
ENSMMUT00000078448.2	675	490.778	0	0
ENSMMUT00000083664.1	330	154.067	0	0
ENSMMUT00000027672.4	2676	2491.71	134.988	3.88435
ENSMMUT00000027673.4	1371	1186.71	0	0
ENSMMUT00000103003.1	2714	2529.71	0	0
ENSMMUT00000045500.3	2921	2736.71	212.012	5.5546
ENSMMUT00000086227.1	3270	3085.71	0	0
ENSMMUT00000060735.2	1404	1219.71	0	0
ENSMMUT00000101569.1	2259	2074.71	6.48778	0.224213
ENSMMUT00000072532.2	684	499.778	19.5328	2.80227
ENSMMUT00000012082.4	426	243.912	0.467172	0.13733
ENSMMUT00000101483.1	8252	8067.71	558.207	4.96097
ENSMMUT00000084612.1	6918	6733.71	42.3281	0.450708
ENSMMUT00000014455.4	6997	6812.71	0	0
ENSMMUT00000083585.1	6979	6794.71	0	0
ENSMMUT00000106140.1	6958	6773.71	0	0
ENSMMUT00000085712.1	6768	6583.71	0	0
ENSMMUT00000005465.4	5031	4846.71	137.495	2.03406
ENSMMUT00000005467.4	4953	4768.71	1.42519e-05	2.14286e-07
ENSMMUT00000005463.4	4890	4705.71	107.843	1.6432
ENSMMUT00000103964.1	975	790.752	10.6611	0.966685
ENSMMUT00000105411.1	2926	2741.71	220.056	5.75483
ENSMMUT00000030954.4	1887	1702.71	655.906	27.6199
ENSMMUT00000079592.1	3799	3614.71	196.995	3.90754
ENSMMUT00000028254.4	1372	1187.71	1	0.0603685
ENSMMUT00000028253.4	2929	2744.71	5.6599	0.147854
ENSMMUT00000042390.3	1033	848.712	0	0
ENSMMUT00000078560.2	1101	916.712	379.413	29.6757
ENSMMUT00000088305.1	2340	2155.71	393.346	13.083
ENSMMUT00000028251.3	1269	1084.71	312.663	20.6673
ENSMMUT00000017437.4	2775	2590.71	1396.48	38.6489
ENSMMUT00000017433.4	921	736.752	0	0
ENSMMUT00000106198.1	4292	4107.71	141	2.46116
ENSMMUT00000074957.2	4027	3842.71	0	0
ENSMMUT00000016855.4	4054	3869.71	0	0
ENSMMUT00000016854.4	3681	3496.71	0	0
ENSMMUT00000045221.3	3648	3463.71	0	0
ENSMMUT00000024462.4	2457	2272.71	170.61	5.38248
ENSMMUT00000024460.4	2055	1870.71	14.2974	0.54799
ENSMMUT00000067266.2	1941	1756.71	13.0922	0.53436
ENSMMUT00000081745.1	2803	2618.71	0	0
ENSMMUT00000082002.1	2718	2533.71	4.32745	0.122461
ENSMMUT00000007523.4	5907	5722.71	945.4	11.845
ENSMMUT00000109400.1	1884	1699.71	0	0
ENSMMUT00000020455.4	1515	1330.71	84	4.52602
ENSMMUT00000080492.1	1939	1754.71	0	0
ENSMMUT00000000334.4	2061	1876.71	0	0
ENSMMUT00000053605.2	1985	1800.71	913	36.3537
ENSMMUT00000015469.4	744	559.752	0	0
ENSMMUT00000030953.4	3402	3217.71	78.0129	1.73836
ENSMMUT00000066063.2	2891	2706.71	26.3703	0.698545
ENSMMUT00000099677.1	3399	3214.71	807.63	18.0132
ENSMMUT00000083484.1	2852	2667.71	0	0
ENSMMUT00000019668.4	1947	1762.71	0	0
ENSMMUT00000061247.2	1836	1651.71	0	0
ENSMMUT00000099438.1	5900	5715.71	326.929	4.10114
ENSMMUT00000108660.1	5717	5532.71	285.071	3.69433
ENSMMUT00000084190.1	1552	1367.71	12.3234	0.646039
ENSMMUT00000081133.1	3075	2890.71	555.307	13.7737
ENSMMUT00000106782.1	2696	2511.71	267.986	7.65003
ENSMMUT00000013345.4	1590	1405.71	25.2402	1.28741
ENSMMUT00000013344.4	1515	1330.71	0	0
ENSMMUT00000104441.1	1877	1692.71	91.5271	3.87693
ENSMMUT00000006010.4	2326	2141.71	0	0
ENSMMUT00000081015.1	2898	2713.71	38.7828	1.0247
ENSMMUT00000086226.1	2026	1841.71	8.10299	0.315461
ENSMMUT00000006664.4	2522	2337.71	1351	41.4368
ENSMMUT00000005444.3	3583	3398.71	527.246	11.123
ENSMMUT00000020460.4	3132	2947.71	509.869	12.4021
ENSMMUT00000020462.4	1065	880.712	26.6623	2.17063
ENSMMUT00000106171.1	2122	1937.71	4.09664	0.151586
ENSMMUT00000098151.1	1989	1804.71	0	0
ENSMMUT00000108756.1	1176	991.712	13.9034	1.00521
ENSMMUT00000000759.4	3241	3056.71	147.171	3.45214
ENSMMUT00000090519.1	3736	3551.71	273.829	5.52794
ENSMMUT00000078188.2	1492	1307.71	0	0
ENSMMUT00000064552.2	1554	1369.71	0	0
ENSMMUT00000096403.1	2740	2555.71	36.3422	1.01958
ENSMMUT00000093561.1	1017	832.712	31.836	2.74123
ENSMMUT00000081848.1	6786	6601.71	286.451	3.11111
ENSMMUT00000045502.3	6383	6198.71	0	0
ENSMMUT00000095336.1	6817	6632.71	548.549	5.92988
ENSMMUT00000110369.1	6727	6542.71	0	0
ENSMMUT00000083812.1	3290	3105.71	85.0995	1.96466
ENSMMUT00000065048.2	1626	1441.71	223	11.0904
ENSMMUT00000082364.1	2298	2113.71	0	0
ENSMMUT00000106476.1	4630	4445.71	0	0
ENSMMUT00000099120.1	4543	4358.71	84.7334	1.39386
ENSMMUT00000104540.1	4699	4514.71	0.0322045	0.000511456
ENSMMUT00000080744.1	4575	4390.71	0	0
ENSMMUT00000083512.1	4521	4336.71	34.7635	0.574757
ENSMMUT00000109158.1	4434	4249.71	0.00071916	1.21335e-05
ENSMMUT00000082748.1	4499	4314.71	3.01185	0.0500499
ENSMMUT00000109106.1	4669	4484.71	90.4584	1.44622
ENSMMUT00000024064.4	4147	3962.71	0	0
ENSMMUT00000071423.2	4179	3994.71	0	0
ENSMMUT00000085491.1	1751	1566.71	36.2915	1.66088
ENSMMUT00000093020.1	1748	1563.71	155.709	7.13966
ENSMMUT00000093070.1	912	727.752	487	47.9808
ENSMMUT00000083228.1	3828	3643.71	17.4668	0.343709
ENSMMUT00000064721.2	3496	3311.71	0	0
ENSMMUT00000073826.2	3496	3311.71	24.1178	0.522163
ENSMMUT00000066125.2	5567	5382.71	520.882	6.93841
ENSMMUT00000083288.1	3293	3108.71	977.349	22.5419
ENSMMUT00000004851.4	1386	1201.71	522.651	31.1841
ENSMMUT00000002568.4	973	788.752	589.712	53.607
ENSMMUT00000108435.1	6239	6054.71	1025	12.1381
ENSMMUT00000068342.2	1629	1444.71	198	9.82665
ENSMMUT00000087807.1	1510	1325.71	48.3272	2.61375
ENSMMUT00000020464.4	4472	4287.71	750	12.5417
ENSMMUT00000030621.4	8208	8023.71	158.033	1.4122
ENSMMUT00000017594.3	1313	1128.71	444	28.2047
ENSMMUT00000007013.4	1674	1489.71	92	4.428
ENSMMUT00000098939.1	1608	1423.71	0	0
ENSMMUT00000099395.1	1781	1596.71	9.09861	0.408574
ENSMMUT00000054732.2	448	265.198	0	0
ENSMMUT00000092628.1	4128	3943.71	0	0
ENSMMUT00000058257.2	474	290.74	24.4902	6.03961
ENSMMUT00000094624.1	2026	1841.71	442.758	17.2372
ENSMMUT00000108826.1	1742	1557.71	928.436	42.7353
ENSMMUT00000080022.1	1150	965.712	40.4747	3.00509
ENSMMUT00000098146.1	4455	4270.71	14.841	0.249164
ENSMMUT00000046216.3	3669	3484.71	757.172	15.5793
ENSMMUT00000101060.1	3170	2985.71	95.0413	2.28237
ENSMMUT00000080489.1	2900	2715.71	0	0
ENSMMUT00000092746.1	2932	2747.71	42.9841	1.12165
ENSMMUT00000001187.4	2975	2790.71	0	0
ENSMMUT00000001188.4	2703	2518.71	0	0
ENSMMUT00000013151.4	5614	5429.71	470.759	6.21647
ENSMMUT00000067871.2	2490	2305.71	1.24052	0.0385763
ENSMMUT00000076808.2	543	359.077	0	0
